station_id,fsq_id,name,popularity,price,rating
8d29ea89964d1eb73171310f718fe7e5,5f1246bf8991ac19b17a4623,Greenwood Brewing,0.980738035975806,2.0,
8d29ea89964d1eb73171310f718fe7e5,62f80adda6d5fc1ae00317b9,ATL Wings - Roosevelt Row,0.9250208512566577,1.0,
8d29ea89964d1eb73171310f718fe7e5,60430593af1993735b55ae0a,Il Bosco,0.9595190091220144,1.0,
8d29ea89964d1eb73171310f718fe7e5,62dad6c2967350706326a8d6,Coffee Lounge,0.962605651839836,3.0,
8d29ea89964d1eb73171310f718fe7e5,60a2ce483ff45954768c5fd6,BARCOA Agaveria,0.960668290985033,2.0,
8d29ea89964d1eb73171310f718fe7e5,62b7d211b8d5dd0ea49ed65e,Black Magic Rum,0.8869106646789563,2.0,
8d29ea89964d1eb73171310f718fe7e5,5a4c58efa42362425c7a8943,GenuWine Arizona,0.9463909265838746,2.0,
8d29ea89964d1eb73171310f718fe7e5,63f5130634feee4699554ed8,Hamburguesas Y Cervezas,0.9536346859833584,1.0,
8d29ea89964d1eb73171310f718fe7e5,6029dac00e6d761a9bb86560,Hot Daisy,0.9695407469675377,1.0,
8d29ea89964d1eb73171310f718fe7e5,a6658ad59e412393d887d774,Pedal Haus Brewery,,,
8d29ea89964d1eb73171310f718fe7e5,41a6301851f59de704fb7ed3,Sottise,,,
8d29ea89964d1eb73171310f718fe7e5,20a8306f9641a99920de8f87,Palma,,,
6628d10945695a8a19a0ede32f949bc4,548be286498ef3749f76faf8,The Yard,0.9489457745271699,2.0,9.0
6628d10945695a8a19a0ede32f949bc4,53b2dd43498e8cd083433274,Culinary Dropout,0.9933718073252957,3.0,8.9
6628d10945695a8a19a0ede32f949bc4,4decfb68ae60a6bd3895c4bc,Daily Jam,0.992514713444946,2.0,8.6
6628d10945695a8a19a0ede32f949bc4,50de890be4b06fa98e57d2f4,Loco Patron,0.992686132221016,2.0,7.6
6628d10945695a8a19a0ede32f949bc4,55b13d5a498e44ca0d509e0b,The Lodge Sasquatch Kitchen,0.970887377864122,2.0,7.9
6628d10945695a8a19a0ede32f949bc4,4aeb3e72f964a5200dc021e3,Med Fresh Grill,0.9603451231358208,2.0,7.9
6628d10945695a8a19a0ede32f949bc4,5009a79de4b0092311c8c978,Desert Roots Kitchen,0.9118050397120164,2.0,7.9
6628d10945695a8a19a0ede32f949bc4,59207abbf0b490666f1b5b2d,Poke2U,0.973801497057311,2.0,7.9
6628d10945695a8a19a0ede32f949bc4,4ac3c865f964a520cb9c20e3,Caffe Boa,0.9816581909605165,2.0,7.5
6628d10945695a8a19a0ede32f949bc4,5a74f0ed1ffed764350be726,Kung Fu Tea,0.9203759785155134,,7.5
6628d10945695a8a19a0ede32f949bc4,56ecc512cd1035a0bdb2cab4,Cornish Pasty Co,0.9819153191246215,,7.4
6628d10945695a8a19a0ede32f949bc4,4e63f20e52b1260c13c84ea0,Fuzzy's Taco Shop,0.9826867036169362,1.0,7.2
6628d10945695a8a19a0ede32f949bc4,52d4a58111d209e075f16d84,Spinelli's Pizzeria,0.9493171818753214,1.0,6.2
6628d10945695a8a19a0ede32f949bc4,4a934a89f964a520761f20e3,Thirsty Dog 2 Go,0.9480601108508085,1.0,6.2
6628d10945695a8a19a0ede32f949bc4,532d2102498e17447218942c,414 Pub & Pizza,0.9819724587166447,1.0,5.6
6628d10945695a8a19a0ede32f949bc4,54e97233498ece133b2e56da,BAC Lounge,0.5580823952916976,,
6628d10945695a8a19a0ede32f949bc4,5335038c11d294993158e58d,4 One 4 Pub & Pizza,0.7696703045540255,2.0,
6628d10945695a8a19a0ede32f949bc4,5e0a1499ce74890008e97571,Taco Bell,0.9775155705388263,1.0,
6628d10945695a8a19a0ede32f949bc4,5da221db35b22400084c924f,Sunbar Tempe,0.9890577681275355,2.0,
6628d10945695a8a19a0ede32f949bc4,61afd5df2ee2954ef850b212,Slangin' Birdz,0.9586309353751215,1.0,
6628d10945695a8a19a0ede32f949bc4,5c1a96d6a35dce002c2682a7,Varsity Tavern,0.9952859836580766,2.0,
6628d10945695a8a19a0ede32f949bc4,5b9766a173fe25002cc2fb57,Rodeo Ranch Bar,0.8766356208216673,2.0,
6628d10945695a8a19a0ede32f949bc4,75faafede6e24c99a1d9a4dd,Madison Approvement Club,,,
6628d10945695a8a19a0ede32f949bc4,b7644989691c40a370b7bebc,Club Starz-Arizona,,,
6628d10945695a8a19a0ede32f949bc4,8f2a087684fb912c2fee4cb4,VintageBar OnMill,,,
6628d10945695a8a19a0ede32f949bc4,9d9c643b9c7b789b3aecf32d,Tacos & Mas,,,
b953cdb6c1721e12c870e32cb780998c,4b5dded3f964a5201f7129e3,Engrained,0.8771784469458888,2.0,8.0
b953cdb6c1721e12c870e32cb780998c,4b62c2fef964a5209f512ae3,Gus's New York Pizza,0.9898291526198503,2.0,7.5
b953cdb6c1721e12c870e32cb780998c,56b8e0b8237caa7772895971,Chick-Fil-A,0.9825724244328895,1.0,7.5
b953cdb6c1721e12c870e32cb780998c,52cb088c498e425216f5f86f,My Pie Pizza,0.9076338494943146,1.0,7.2
b953cdb6c1721e12c870e32cb780998c,4b02d608f964a520394a22e3,Einstein Noah Restaurant Group,0.9494886006513914,1.0,7.1
b953cdb6c1721e12c870e32cb780998c,604060c6c4776804f5453654,Einstein Noah Restaurant Group,0.8808353808353808,1.0,6.9
b953cdb6c1721e12c870e32cb780998c,60f1b14888c9c15126adb715,Wetzel's Pretzels,0.3764642020455974,1.0,
b953cdb6c1721e12c870e32cb780998c,47381016f964a5203f4c1fe3,Sushi 101,0.9671161647905834,2.0,6.4
b953cdb6c1721e12c870e32cb780998c,63f1bea346376c59033612bf,Betitos Mexican Food,0.8867778984058053,1.0,
b953cdb6c1721e12c870e32cb780998c,56fc76ec498e6d027bb30c28,Pastries N Chaat - Tem,0.9202045597394435,,
b953cdb6c1721e12c870e32cb780998c,60b15a8248c0705beb03a02b,Eat My Taco,0.2973544368893206,1.0,
b953cdb6c1721e12c870e32cb780998c,4aab1e2af964a520025920e3,Panda Express,0.9565453402662705,2.0,5.2
b953cdb6c1721e12c870e32cb780998c,b5cbd84c6bdc43ced74d45f2,Charlie's Cafe,,,
b953cdb6c1721e12c870e32cb780998c,ed8c6eb44d164b97b0c4d091,Subway,,,
75e9903b720ddf5f3c9109d0bef681cf,589256d218dc5328f3cdb4bd,Hurts Donut,0.983029541169076,1.0,8.4
75e9903b720ddf5f3c9109d0bef681cf,4e3c45b0bd41c74ab25d3c58,Waffle House,0.9916861893606079,1.0,6.6
75e9903b720ddf5f3c9109d0bef681cf,4bccca25fb84c9b66308213e,Jack In The Box,0.9867721844466031,1.0,6.2
75e9903b720ddf5f3c9109d0bef681cf,5f988ad563d29f0915a378aa,El Jefe Tacos & Sushi Tempe,0.9948288669218902,1.0,
75e9903b720ddf5f3c9109d0bef681cf,23e594a71f2e44e667de5e2e,Club Red,,,
deb09562cebdde49d1c7d00a324464d9,57d77982498e47efcfc81c65,Cheba Hut,0.9886319605435118,1.0,8.9
deb09562cebdde49d1c7d00a324464d9,5ddeda6357a75f0007da8b49,Taco Boys,0.9946673321555931,1.0,8.3
deb09562cebdde49d1c7d00a324464d9,5a78e74e112c6c02326cc2f6,Taco Chelo,0.969521044992743,1.0,8.6
deb09562cebdde49d1c7d00a324464d9,5affb890efa82a002ca277b6,Welcome Diner,0.9725157451615234,1.0,8.6
deb09562cebdde49d1c7d00a324464d9,59403814dec1d64454097bd6,Gallo Blanco,0.9764430054705817,1.0,8.5
deb09562cebdde49d1c7d00a324464d9,4f67d02d003938727b2aa48d,Songbird Coffee & Tea House,0.964516743394913,2.0,8.7
deb09562cebdde49d1c7d00a324464d9,4c773395923ba143c29b66e6,Bliss ReBAR,0.9165227327952505,2.0,8.0
deb09562cebdde49d1c7d00a324464d9,466827eaf964a5208c471fe3,The Lost Leaf,0.9532078098628086,1.0,7.7
deb09562cebdde49d1c7d00a324464d9,5808f6de38fa14bcdf99bb2f,Fillmore Coffee Co.,0.976055533299621,1.0,7.9
deb09562cebdde49d1c7d00a324464d9,57574df3498e910a0863f9ed,Ike's Love & Sandwiches,0.9662439498519069,1.0,7.7
deb09562cebdde49d1c7d00a324464d9,5a9a1292b23dfa5ef4f0a469,Trapp Haus BBQ,0.9530436267395201,2.0,7.4
deb09562cebdde49d1c7d00a324464d9,5286abb3498e5a553ebb23f9,Jimmy John's,0.9702040467856228,1.0,6.6
deb09562cebdde49d1c7d00a324464d9,5fa1d6942789095b87e8f481,Tacos Calafia - Downtown,0.987101773834464,1.0,
deb09562cebdde49d1c7d00a324464d9,5e61e63395d04100085e4fa2,Killer Whale Sex Club,0.9713336266738469,3.0,5.8
deb09562cebdde49d1c7d00a324464d9,61021ba8998bdb64efd87469,Chez Gregory,0.17693686830543315,2.0,
deb09562cebdde49d1c7d00a324464d9,6029dac00e6d761a9bb86560,Hot Daisy,0.9695407469675377,1.0,
deb09562cebdde49d1c7d00a324464d9,5fefac4bd8cf5371f7bb1e65,Tap That Downtown,0.99114724599229,,
deb09562cebdde49d1c7d00a324464d9,6293b0132a9ed84c2b3338bb,Disco Dragon,0.958533910382284,2.0,
deb09562cebdde49d1c7d00a324464d9,62528c7b63cf257a891b5e1a,Halfway Crooks,0.17281258824842877,3.0,
deb09562cebdde49d1c7d00a324464d9,62b7d211b8d5dd0ea49ed65e,Black Magic Rum,0.8869106646789563,2.0,
deb09562cebdde49d1c7d00a324464d9,60430593af1993735b55ae0a,Il Bosco,0.9595190091220144,1.0,
deb09562cebdde49d1c7d00a324464d9,62f80adda6d5fc1ae00317b9,ATL Wings - Roosevelt Row,0.9250208512566577,1.0,
deb09562cebdde49d1c7d00a324464d9,5f1246bf8991ac19b17a4623,Greenwood Brewing,0.980738035975806,2.0,
deb09562cebdde49d1c7d00a324464d9,5c9c8f58e0c0c9003967226c,Lacuna Kava Bar,0.9479802192173062,2.0,
deb09562cebdde49d1c7d00a324464d9,5e7d596d318de90008e1a953,Jackalope Gastropub,0.9645101760699815,1.0,
