station_id,fsq_id,name,popularity,rating
8d29ea89964d1eb73171310f718fe7e5,3464389b9b5b45608aad4d1e,Margaret T Hance Park,,
8d29ea89964d1eb73171310f718fe7e5,805cffadfb17434ad3c1cfa0,Portland Park,,
8d29ea89964d1eb73171310f718fe7e5,9b2dece343b44dc8e49b352f,Best Tours,,
8d29ea89964d1eb73171310f718fe7e5,043e085ed49746186f98a856,Cancer Survivors Park,,
8d29ea89964d1eb73171310f718fe7e5,6d602e522f5f40a4578dec22,Friends of Hance Dog Park,,
8d29ea89964d1eb73171310f718fe7e5,32078aa5b3cb441e18214d5b,Margaret T Hance Park Dog Park Phoenix,,
8d29ea89964d1eb73171310f718fe7e5,fa481313389b4ce615aa71bb,6th Avenue Hotel-Windsor Hotel,,
8d29ea89964d1eb73171310f718fe7e5,8996be66b9cd40de4cdb3550,Copper Square,,
6628d10945695a8a19a0ede32f949bc4,4a3aaa21f964a5200fa01fe3,Tempe Beach Park,0.9988285379582273,8.8
6628d10945695a8a19a0ede32f949bc4,4b4a43f2f964a5206a8126e3,A,0.9873710677447927,9.0
6628d10945695a8a19a0ede32f949bc4,4ab423abf964a5200b7020e3,Tempe Town Lake,0.9989999714277551,8.9
6628d10945695a8a19a0ede32f949bc4,4da758bb90a016e0d5eee819,Tempe Beach Park,0.980342295494157,7.2
6628d10945695a8a19a0ede32f949bc4,4b411ed0f964a5207ec125e3,Hayden Flour Mill,0.9529700848595675,5.8
6628d10945695a8a19a0ede32f949bc4,4ffe47e1e4b080fb6a0f1f86,Ironman Arizona Run Loop 8.5mi,0.9026543615531872,
6628d10945695a8a19a0ede32f949bc4,589cc5b3d25ded6f86f55d2a,Hayden House Tempe,0.8994256978770822,
6628d10945695a8a19a0ede32f949bc4,4c7dda52f0b09c74b4c03d7c,The beach,0.9347981370896311,
6628d10945695a8a19a0ede32f949bc4,5048e53ce4b0424d59303c52,9/11 Healing Field,0.9217977656504471,
6628d10945695a8a19a0ede32f949bc4,51b12891498ee2526a9ac41b,Blue Star Memorial,0.8915683305237293,
6628d10945695a8a19a0ede32f949bc4,4bc6600942419521c31f041d,Hayden Butte Preserve - Leonard Minti Trail,0.9099117117631932,
6628d10945695a8a19a0ede32f949bc4,52371899bce68abb06e21966,Giuliano Park,0.9297694219834852,
6628d10945695a8a19a0ede32f949bc4,536e5fa9498ed05978bde472,Neil G Giuliano Park,0.9384839566844767,
6628d10945695a8a19a0ede32f949bc4,52619e1b11d2d3b935dcd4f0,Tempe Municipal Building,0.217920512014629,
6628d10945695a8a19a0ede32f949bc4,4ceb12f1678aa0933de4f6ea,Hackett House,0.9002828652247207,
6628d10945695a8a19a0ede32f949bc4,50d7b4d4e4b02e40845e59a5,The Sticks,0.7825652161490328,
6628d10945695a8a19a0ede32f949bc4,4c26d94d3703d13afb34a636,Mill Avenue Bridges,0.9939998285665305,
6628d10945695a8a19a0ede32f949bc4,576a7893cd10cea16a3fb201,Tempe lake,0.9344552701505757,
6628d10945695a8a19a0ede32f949bc4,4cca209e1ce5236a8476bd65,Sixth Street Park,0.9311408897397069,
6628d10945695a8a19a0ede32f949bc4,4c79ae7d566db60cc8ee450e,Paperclip Statue,0.8887968227663647,
6628d10945695a8a19a0ede32f949bc4,4c3fd64dda3dc9288192c6b9,Three Blacktail Jackrabbits Statue,0.6183605245864168,
6628d10945695a8a19a0ede32f949bc4,5626be23498ec579ae6bda70,Marina Heights,0.9979713706105888,
6628d10945695a8a19a0ede32f949bc4,4fa826e8e4b07bdf3ed2de25,LoPiano Trail,0.5997885653875825,
6628d10945695a8a19a0ede32f949bc4,51317f52e4b01a0b4e00ec29,The Bunny Park,0.8793679819423412,
6628d10945695a8a19a0ede32f949bc4,4c05a9c1c36cef3bbb10210e,Tempe Town Lake Loop 202 Boathouse,0.8506528757964513,
6628d10945695a8a19a0ede32f949bc4,5384ac50498e1f5b425b6dd6,Lo Piano Bosque Habitat,0.7349638561101746,
6628d10945695a8a19a0ede32f949bc4,4e5ea17914954da39ff2db17,Wet Kryptonite Fountain,0.9099402840081146,
6628d10945695a8a19a0ede32f949bc4,4e4447947d8bee28239b5c9b,Town Lake Pedestrian Bridge,0.9745135575302152,
6628d10945695a8a19a0ede32f949bc4,50671794e4b0846a5a65bd5c,Lopiano Habitat,0.5465584730992314,
6628d10945695a8a19a0ede32f949bc4,4d69868882cba093f6f1dbd8,Tempe Town Lake West Dam,0.9927997942798366,
6628d10945695a8a19a0ede32f949bc4,4bc62f7604e8b713f995352d,Tempe Town Lake,0.9954284408125946,
6628d10945695a8a19a0ede32f949bc4,4cfa6ff1084f5481e71c7b09,Moeur Park,0.9492271207748793,
6628d10945695a8a19a0ede32f949bc4,4f623046e4b06b1a18549fb6,Baseball Stadium,0.8843681248035659,
6628d10945695a8a19a0ede32f949bc4,74469e92cac4497251a08d8e,Hayden Butte Preserve,,
6628d10945695a8a19a0ede32f949bc4,05862faf6a0b43f331647f95,9/11 Healing Field Memorial At Tempe Town Lake,,
6628d10945695a8a19a0ede32f949bc4,57debde9d6a747d7d21754ee,Tempe Town Lake Rentals,,
6628d10945695a8a19a0ede32f949bc4,9f2a4d7ae4424f05a3a86d6f,Hayden Butte Preserve Tempe,,
6628d10945695a8a19a0ede32f949bc4,55522b70ab8043b92e1f2b9e,6th Street Park,,
6628d10945695a8a19a0ede32f949bc4,c6114a3c22e0469fe4415218,1931 Tempe Bridge,,
6628d10945695a8a19a0ede32f949bc4,3ab4ce79d44f42a63baac8df,Elmore Pedestrian Bridge,,
6628d10945695a8a19a0ede32f949bc4,0ce349a64abd41742938c1cb,Tempe Town Lake,,
6628d10945695a8a19a0ede32f949bc4,d373433d954346cbf5308d00,St Mary's Church - Our Lady Of Mount Carmel Catholic Church,,
b953cdb6c1721e12c870e32cb780998c,4b4a43f2f964a5206a8126e3,A,0.9873710677447927,9.0
b953cdb6c1721e12c870e32cb780998c,4c031437f56c2d7f13761c66,Beach Park Volleyball,0.8848824252121489,
b953cdb6c1721e12c870e32cb780998c,4c37aa5618e72d7fcbf916f5,ASU Bridge,0.9671704905854454,
b953cdb6c1721e12c870e32cb780998c,4e7ba7e4775b5e88758de17f,Old Main Court Yard,0.9221120603445813,
b953cdb6c1721e12c870e32cb780998c,5036f212e4b0450c9c304476,ASU Monument,0.5651018600531443,
b953cdb6c1721e12c870e32cb780998c,4ed51a36e5fa7b1a9299aa27,Nipple of Knowledge,0.936198177090774,
b953cdb6c1721e12c870e32cb780998c,4cf247cfcfb08eec81a5efbe,Ski Bum Area,0.24420697734220978,
b953cdb6c1721e12c870e32cb780998c,4e49dcb0ae6014a2fdcbe594,Sparky's Lawn,0.924597845652733,
b953cdb6c1721e12c870e32cb780998c,4e6d8ffbd22d7dd4d9b82543,Barrett Front Lawn,0.9429126546472756,
b953cdb6c1721e12c870e32cb780998c,4cb71a5f86e09eb081af62e2,Desert Arboretum Park,0.9367410497442784,
b953cdb6c1721e12c870e32cb780998c,4cbf863197bc721e72288667,College of Education Preschool Playground,0.22312066059030258,
b953cdb6c1721e12c870e32cb780998c,4c775a3b6c8a952123e5fd54,Joe Selleh Track,0.8870824880710877,
b953cdb6c1721e12c870e32cb780998c,4c79ae7d566db60cc8ee450e,Paperclip Statue,0.8887968227663647,
b953cdb6c1721e12c870e32cb780998c,4d9a617c99c35481bbd8fc9a,The Golden Dome,0.9671133460956027,
b953cdb6c1721e12c870e32cb780998c,4d18ff7d2d8c60fc1a3305c7,Sun Angel Stadium,0.9629989428269379,
b953cdb6c1721e12c870e32cb780998c,5267d76811d269833a052902,ASU Arboretum Herb Garden,0.9309408840252579,
b953cdb6c1721e12c870e32cb780998c,4cca209e1ce5236a8476bd65,Sixth Street Park,0.9311408897397069,
b953cdb6c1721e12c870e32cb780998c,4c6f3de0d274b60c4e39d60d,ASU Band Field,0.16809051687191062,
b953cdb6c1721e12c870e32cb780998c,4e5ea17914954da39ff2db17,Wet Kryptonite Fountain,0.9099402840081146,
b953cdb6c1721e12c870e32cb780998c,4c5c60aa2815c92825e3b167,Birchett Park,0.9115403297237064,
b953cdb6c1721e12c870e32cb780998c,52619e1b11d2d3b935dcd4f0,Tempe Municipal Building,0.217920512014629,
b953cdb6c1721e12c870e32cb780998c,4f623046e4b06b1a18549fb6,Baseball Stadium,0.8843681248035659,
b953cdb6c1721e12c870e32cb780998c,e566204fafa34cd6e6d85487,Industrial Arts Building,,
b953cdb6c1721e12c870e32cb780998c,ae99882265c94ac1097f979c,Frank Kush Field,,
b953cdb6c1721e12c870e32cb780998c,d373433d954346cbf5308d00,St Mary's Church - Our Lady Of Mount Carmel Catholic Church,,
b953cdb6c1721e12c870e32cb780998c,660ccb3a9900447965c6154e,Elias-Rodriguez House,,
b953cdb6c1721e12c870e32cb780998c,512a99347fdc4156a156334c,Ubuntu Agriculture,,
b953cdb6c1721e12c870e32cb780998c,30bf6f81d9014492d13522d3,Alberta B. Farrington Softball Stadium,,
b953cdb6c1721e12c870e32cb780998c,55522b70ab8043b92e1f2b9e,6th Street Park,,
b953cdb6c1721e12c870e32cb780998c,9f2a4d7ae4424f05a3a86d6f,Hayden Butte Preserve Tempe,,
75e9903b720ddf5f3c9109d0bef681cf,4bae47b1f964a5209f9c3be3,Escalante Community Center,0.9908568816251893,7.9
75e9903b720ddf5f3c9109d0bef681cf,508c474ae4b0b3d62e353c22,Escalante Park,0.5423297808508815,
