station_id,station_name,total_bikes,mean_fsq_POI_popularity,mean_fsq_POI_price,mean_fsq_POI_rating,count_fsq_POIs,mean_yelp_price,mean_yelp_rating,mean_yelp_review_count,count_yelp_POIs
61d587f09d4e385396ab06cbc7090f90,P122 Grand Ave / McKinley St,10,0.9511529668620082,1.4444444444444444,7.959999999999999,11,1.7142857142857142,4.416666666666667,103.66666666666667,12
653f373dcbab60c88dfd3557facf5fef,P127 Central Ave / Roosevelt St,24,0.9180127274757173,1.9285714285714286,8.195833333333333,50,2.0,4.19,233.4,50
6628d10945695a8a19a0ede32f949bc4,T17 Tempe Beach Park,23,0.9370555448779551,1.736842105263158,7.553333333333333,26,1.962962962962963,3.575,249.1,40
66e198c430281056829799daf8fb8a0a,P106: 1st St / Washington St (Sponsored by SRP),14,0.9407387507451241,1.8461538461538463,7.625806451612903,50,2.0697674418604652,3.99,370.32,50
6711b5a1d00765fc50416561e1c34f07,T15 8th St / Dorsey Ln,10,0.7927995951251765,1.3,7.757142857142858,15,1.75,3.857142857142857,430.14285714285717,14
7086e38658eea922919267eab0827059,P176 Buckeye Rd / 13th St,14,0.9745209683739523,1.0,6.633333333333333,4,,,,1
7139afb8e84dae818c1edeff867e735d,P125 Pierce and 1st ,14,0.944789156033073,1.8333333333333333,8.033333333333333,43,2.0930232558139537,4.23,363.36,50
73a535604a1fd81e210b797aa4b56c99,P102 1st St / Buchanan ,7,0.8480835451295623,1.8571428571428572,7.48888888888889,42,2.073170731707317,3.93,339.66,50
752f87eeda59a838aa157b0345d09cbb,P117 Grand Ave / 10th Ave,10,0.9492795391960686,1.2307692307692308,7.916666666666667,15,1.7777777777777777,4.235294117647059,139.23529411764707,17
75e9903b720ddf5f3c9109d0bef681cf,T23 Escalante Center ,8,0.9890791954745444,1.0,7.066666666666666,5,1.0,4.0,2.0,1
760018a4709e9cbea1a7d1f35fd2e323,T32 North Tempe Multigen Center,10,0.9118336095080282,1.5,7.5,4,2.0,4.125,147.75,4
7b5badcde1dfda29cb32e7f6de77bd90,T05 McClintock Dr / Apache Blvd,8,0.9638973011066034,1.6666666666666667,7.3125,9,1.8,3.8181818181818183,504.1818181818182,11
7b86c3cb9e951b53e8b8405c7abfae6c,ASU Orange St - S McAllister Mall (Virtual Hub),6,0.9505758401107239,1.2666666666666666,7.1909090909090905,21,1.875,3.5,235.5,36
7de6db79ad7d459e1705ecbdec3e55dd,P111 Central and Monroe,10,0.9369757853119055,1.7567567567567568,7.6375,46,2.0952380952380953,4.09,372.42,50
80a8e77e11d0ff463c25a24317f99c62,P149 Central Ave / Campbell Ave,10,0.9598933466431118,1.8571428571428572,8.459999999999999,8,1.7826086956521738,3.9642857142857144,222.78571428571428,28
814c02006aa1d3d4ce9393369480a0b5,P113 11th St. / Washington St,10,0.9448738745246898,2.0,7.6,2,2.3,3.8823529411764706,73.17647058823529,17
8764b6c7d3cf8ec6f3af4b1998848eed,T08 Apache Blvd / Price Rd,10,,,,1,1.0,3.75,29.0,2
89cd68040357367519e7f9fb22605aba,P104 Jackson St / 2nd St (Sponsored by SRP),10,0.9000918652863953,1.8064516129032258,7.579166666666667,48,2.073170731707317,3.92,340.52,50
