station_id,id,name,review_count,rating,price2
c1b890c63cf0a734dca62f21afc42b5d,Ns20WGWn6s6niKAGIQB4UQ,Crescent Ballroom,658.0,4.0,2.0
c1b890c63cf0a734dca62f21afc42b5d,6SwdqYrQSASONmrgG4mBjA,Chambers on First,148.0,4.0,2.0
c1b890c63cf0a734dca62f21afc42b5d,6GhcAp5drkb1AxR63kBc-A,Blanco Cocina + Cantina,385.0,4.5,2.0
c1b890c63cf0a734dca62f21afc42b5d,QEBJq71ph_qtmQyCPNrwPw,Palma,324.0,4.0,2.0
c1b890c63cf0a734dca62f21afc42b5d,vG4qd_XNA2pVBlYwdfA9RA,Motomoto Sushi & Izakaya,93.0,4.0,2.0
c1b890c63cf0a734dca62f21afc42b5d,_WvEXsx2eZ53lTWHlIx9kg,Blue Hound,829.0,4.0,2.0
c1b890c63cf0a734dca62f21afc42b5d,Gz9SlLqxS6wnxPvgdOQNrA,Bitter & Twisted Cocktail Parlour,1566.0,4.0,2.0
c1b890c63cf0a734dca62f21afc42b5d,GgaSGSQpAayF9J5bBRmtnA,Miel De Agave,249.0,4.5,2.0
c1b890c63cf0a734dca62f21afc42b5d,KvlI2QK-HZYv1dqd31eE7Q,Dust Cutter,177.0,4.0,2.0
c1b890c63cf0a734dca62f21afc42b5d,dQ9lwOM2XIeYLEARo37D1g,The Desmond Spirits and Oven,74.0,4.5,
c1b890c63cf0a734dca62f21afc42b5d,ANstyh9R86bsdirHkCl2xg,"Snooze, an A.M. Eatery",396.0,4.5,2.0
c1b890c63cf0a734dca62f21afc42b5d,aKFA85Miwb96A0IAS3mRgQ,FEZ,641.0,4.0,2.0
c1b890c63cf0a734dca62f21afc42b5d,snnblypVofvG3OKMUKWO6A,IL Bosco Pizza,160.0,4.5,2.0
c1b890c63cf0a734dca62f21afc42b5d,LwXbbVLJYEe7l05mH7R-vQ,Sin Muerte,80.0,4.5,
c1b890c63cf0a734dca62f21afc42b5d,nOMieIqxz297vPWk4tyoNA,The Rose Garden AZ,80.0,4.5,2.0
c1b890c63cf0a734dca62f21afc42b5d,qH2SNi1Px9soIB1O9uChVg,Topaz Bar & Lounge,174.0,4.5,2.0
c1b890c63cf0a734dca62f21afc42b5d,or9MWJqZ45gOBtJJ_1Lsqw,Khla,74.0,4.5,2.0
c1b890c63cf0a734dca62f21afc42b5d,EF__Y-JDG67nSULjrYxkbw,Châm Pang Lanes,106.0,4.5,2.0
c1b890c63cf0a734dca62f21afc42b5d,f5cIFHRsnsAv5j5xdZ9Mnw,Jacy & Dakota’s,39.0,3.5,
c1b890c63cf0a734dca62f21afc42b5d,ALn_0f-Usn3n0a9WBcjhhg,Hanny's,1107.0,3.5,2.0
c1b890c63cf0a734dca62f21afc42b5d,z8Cy6_pfwR-f3hSoFTPGdQ,Dog Haus,187.0,4.0,2.0
c1b890c63cf0a734dca62f21afc42b5d,CzpSsl32-XkNVMDrfOB7xg,Sake Haus,126.0,4.5,2.0
c1b890c63cf0a734dca62f21afc42b5d,aEtbXqbkf2BnwEVWQ2yjUw,Taco Chelo,712.0,4.0,2.0
c1b890c63cf0a734dca62f21afc42b5d,l3CB_q1MsiNG7S9h8NSe6Q,Pigtails Downtown,177.0,4.5,2.0
c1b890c63cf0a734dca62f21afc42b5d,-BxWyEIQ6wypT-37MzZizQ,Carly's Bistro,458.0,4.0,2.0
c1b890c63cf0a734dca62f21afc42b5d,hCKkZb9QOttzEqJWkpHOmQ,Coabana,102.0,4.0,2.0
c1b890c63cf0a734dca62f21afc42b5d,zopmNIqqb_NSPqgVT8ygtg,Sanctum,32.0,4.5,
c1b890c63cf0a734dca62f21afc42b5d,5RqU2YARBU69d9zK6h-fXg,The Grand,407.0,3.5,2.0
c1b890c63cf0a734dca62f21afc42b5d,cYCXD-pCivbaEXwGwZICSQ,Quartz,31.0,4.5,
c1b890c63cf0a734dca62f21afc42b5d,EgfIDHYj8R6UFAmX6fVk4Q,Ghost Donkey,94.0,4.0,2.0
c1b890c63cf0a734dca62f21afc42b5d,cQNGkOyCvnIqs78vO8SGJQ,Compass Arizona Grill,983.0,3.5,3.0
c1b890c63cf0a734dca62f21afc42b5d,xudgMGJvmXIljlxZmeYODg,Cobra Arcade Bar,754.0,4.0,2.0
c1b890c63cf0a734dca62f21afc42b5d,sR9hPrIaG-J-GLcl4yaiLw,Valley Bar,481.0,3.5,2.0
c1b890c63cf0a734dca62f21afc42b5d,WZS3WagNuA-APAX1Eqp26g,Garden Bar Phoenix,50.0,5.0,
c1b890c63cf0a734dca62f21afc42b5d,L4HVXe7PxDE-UFMgyAvwjg,Carcara,120.0,3.5,2.0
c1b890c63cf0a734dca62f21afc42b5d,_sOni_t0FvAQuUDBEGe3Gg,Seamus McCaffrey's,445.0,3.5,2.0
c1b890c63cf0a734dca62f21afc42b5d,2GdECyoT9fQa2UlKKC76Gg,Sazerac PHX,211.0,4.0,2.0
c1b890c63cf0a734dca62f21afc42b5d,yISCbKyMLWVdAnDbG5M40A,Teddy's Preserve,37.0,4.5,2.0
c1b890c63cf0a734dca62f21afc42b5d,wzYMKH7sF-erwRxnsjb-qQ,Barcoa Agaveria,63.0,4.5,2.0
c1b890c63cf0a734dca62f21afc42b5d,8heRVTO6m0X6r2J809yLgA,Killer Whale Sex Club,267.0,4.0,2.0
c1b890c63cf0a734dca62f21afc42b5d,BV5S9f5uqOzFau54yjZTGw,Tap That Downtown,103.0,4.0,2.0
d3831f612cd0217c8e0966041b38625b,5V8O-vas5A4XGWqxsJ7GBg,The Farish House,286.0,4.5,2.0
d3831f612cd0217c8e0966041b38625b,aEtbXqbkf2BnwEVWQ2yjUw,Taco Chelo,712.0,4.0,2.0
d3831f612cd0217c8e0966041b38625b,snnblypVofvG3OKMUKWO6A,IL Bosco Pizza,160.0,4.5,2.0
d3831f612cd0217c8e0966041b38625b,QEBJq71ph_qtmQyCPNrwPw,Palma,324.0,4.0,2.0
d3831f612cd0217c8e0966041b38625b,or9MWJqZ45gOBtJJ_1Lsqw,Khla,74.0,4.5,2.0
d3831f612cd0217c8e0966041b38625b,EF__Y-JDG67nSULjrYxkbw,Châm Pang Lanes,106.0,4.5,2.0
d3831f612cd0217c8e0966041b38625b,CzpSsl32-XkNVMDrfOB7xg,Sake Haus,126.0,4.5,2.0
d3831f612cd0217c8e0966041b38625b,8heRVTO6m0X6r2J809yLgA,Killer Whale Sex Club,267.0,4.0,2.0
d3831f612cd0217c8e0966041b38625b,BV5S9f5uqOzFau54yjZTGw,Tap That Downtown,103.0,4.0,2.0
d3831f612cd0217c8e0966041b38625b,-BxWyEIQ6wypT-37MzZizQ,Carly's Bistro,458.0,4.0,2.0
d3831f612cd0217c8e0966041b38625b,qH2SNi1Px9soIB1O9uChVg,Topaz Bar & Lounge,174.0,4.5,2.0
d3831f612cd0217c8e0966041b38625b,EgfIDHYj8R6UFAmX6fVk4Q,Ghost Donkey,94.0,4.0,2.0
d3831f612cd0217c8e0966041b38625b,xudgMGJvmXIljlxZmeYODg,Cobra Arcade Bar,754.0,4.0,2.0
d3831f612cd0217c8e0966041b38625b,FjaGfXVysSbOBnv0T41v3Q,Pemberton PHX,121.0,4.5,2.0
d3831f612cd0217c8e0966041b38625b,2GdECyoT9fQa2UlKKC76Gg,Sazerac PHX,211.0,4.0,2.0
d3831f612cd0217c8e0966041b38625b,naRrfGidq_AfBiBO9xTHsg,Disco Dragon,51.0,4.0,
d3831f612cd0217c8e0966041b38625b,ueLTHUnlXhTpOB7I6Bnlfg,Kahvi Coffee and Cafe,102.0,4.0,2.0
d3831f612cd0217c8e0966041b38625b,ASdpD0gdrOZ7dPh2RS-fJg,The Lost Leaf,341.0,4.0,1.0
d3831f612cd0217c8e0966041b38625b,L4HVXe7PxDE-UFMgyAvwjg,Carcara,120.0,3.5,2.0
d3831f612cd0217c8e0966041b38625b,XhxK2bXd6nckL_jW9kZWaQ,Drunk Shakespeare - Phoenix,45.0,4.5,
d3831f612cd0217c8e0966041b38625b,otyS7uiZ31Dh3wuF9UrOTg,FYPM,19.0,4.5,
d3831f612cd0217c8e0966041b38625b,7OQtBIlz20VzfbcuynuzMw,From The Rooftop,141.0,3.0,2.0
d3831f612cd0217c8e0966041b38625b,2HC-er3323w2rZLsCACyEA,Pour Bastards Modern Cocktails,11.0,4.0,
d3831f612cd0217c8e0966041b38625b,JtvdUCawl-oIKXU9G06Log,Jobot Coffee & Bar,231.0,4.0,2.0
d3831f612cd0217c8e0966041b38625b,PjDzo9dpk_C1t2EnzfnIIw,Luckys Indoor Outdoor,102.0,3.0,2.0
d3831f612cd0217c8e0966041b38625b,AR43nHx5vsATXmoKiJlClA,Black Magic Rum Bar,12.0,4.5,
d3831f612cd0217c8e0966041b38625b,vkbXai749_Aj6VqVwwBdsw,Samsara,5.0,4.0,
d3831f612cd0217c8e0966041b38625b,PvXGdGVtTHf_Vy63pAE2HA,Lobby Bar,5.0,4.5,
d3831f612cd0217c8e0966041b38625b,bCh3efoyBbLA1GGluYBjXA,Killer Whale Sex Club,1.0,5.0,
d3831f612cd0217c8e0966041b38625b,SPVc8aBVqxdKHeLW_Gfs_A,Sheraton Phoenix Downtown - Pool Bar,19.0,3.0,
d3831f612cd0217c8e0966041b38625b,097Q9N5XyIDFDK0kQcyRjQ,Moiselle,3.0,5.0,
d3831f612cd0217c8e0966041b38625b,eQMw32qTsEFB-mKKp-kkNw,Baby Boy,11.0,3.5,
d3831f612cd0217c8e0966041b38625b,2YbmbfTXm-wixDPejMtMHw,AC Lounge Downtown Phoenix,10.0,3.5,
d3831f612cd0217c8e0966041b38625b,xSU-35HIL_M9B_fOeQkJ-g,Topaz Bar and Lounge,2.0,3.0,
d3831f612cd0217c8e0966041b38625b,KdJZG6DFaDmfYed6Eh56Yw,4th Quarter Sports Bar,5.0,2.5,
196e50ef987ec19650802a8fd2a1ee27,mECAheNUfm4vcYYJPA7uUw,Little O’s 7th Ave,124.0,4.5,2.0
196e50ef987ec19650802a8fd2a1ee27,_V1BoI0qihyPAekvzqj0FQ,Highball,107.0,4.5,2.0
196e50ef987ec19650802a8fd2a1ee27,_c3ixq9jYKxhLUB0czi0ug,Original Hamburger Works,395.0,4.0,2.0
196e50ef987ec19650802a8fd2a1ee27,F7KF0Kf1anq7P5Lx1NydtA,Encanto Tavern,1.0,4.0,
213a97958a0e81bf960e47d235cb85d4,WsQ-TrX-6W32rzb-vBygZQ,Gracie's Tax Bar,117.0,4.5,2.0
213a97958a0e81bf960e47d235cb85d4,BfcjudgaW1dGgCx6eQz1zA,The Wayward Taphouse,28.0,5.0,
213a97958a0e81bf960e47d235cb85d4,teuw0on_D50yWJu7sO3ZFQ,Egyptian Motor Hotel,14.0,3.5,
4b29d05d8d4aa76aa61153daa0621052,5pEQwYimyfp5wpeudYNahw,El Charro Hipster Bar and Cafe,265.0,4.5,2.0
4b29d05d8d4aa76aa61153daa0621052,cYCXD-pCivbaEXwGwZICSQ,Quartz,31.0,4.5,
4b29d05d8d4aa76aa61153daa0621052,WsQ-TrX-6W32rzb-vBygZQ,Gracie's Tax Bar,117.0,4.5,2.0
4b29d05d8d4aa76aa61153daa0621052,BfcjudgaW1dGgCx6eQz1zA,The Wayward Taphouse,28.0,5.0,
4b29d05d8d4aa76aa61153daa0621052,v13pDpTOqp7TTppCKDYnkQ,Stardust Pinbar,146.0,4.0,2.0
4b29d05d8d4aa76aa61153daa0621052,teuw0on_D50yWJu7sO3ZFQ,Egyptian Motor Hotel,14.0,3.5,
c570a5983692409ebe2a875d8dce60d2,BfcjudgaW1dGgCx6eQz1zA,The Wayward Taphouse,28.0,5.0,
c570a5983692409ebe2a875d8dce60d2,teuw0on_D50yWJu7sO3ZFQ,Egyptian Motor Hotel,14.0,3.5,
03712bfd188583696010813718ea01e1,Tw3miGKZHtmxmaQZIYFRrA,Federal Pizza,1487.0,4.5,2.0
03712bfd188583696010813718ea01e1,cTJjTKz2huGZ-ElScC2pSw,Windsor,1718.0,4.5,2.0
03712bfd188583696010813718ea01e1,FogTa-wmjhVnJCoTiaxvZA,Postino Central,1529.0,4.5,2.0
03712bfd188583696010813718ea01e1,AhPmh0NaRDbEYyhd9egzLA,Joyride Taco House,1657.0,4.0,2.0
03712bfd188583696010813718ea01e1,J07TDs6qnTIaxm48EL1cKQ,Hula's Modern Tiki,1547.0,4.0,2.0
03712bfd188583696010813718ea01e1,9yESUcIVarhYEabIMj844Q,Culinary Dropout,1070.0,4.0,2.0
03712bfd188583696010813718ea01e1,lody-V-zjxBxockQnFq9SA,Verdura,472.0,4.5,2.0
03712bfd188583696010813718ea01e1,KPfgICo-eFRKQg4KKjtmsw,Belly Kitchen & Bar,193.0,4.5,2.0
03712bfd188583696010813718ea01e1,hhhHgSaSl6GLtuDoDrMUZQ,Rott n’ Grapes Uptown,232.0,4.5,2.0
03712bfd188583696010813718ea01e1,fzxvmA3Ygu3yrQQ6-cEpTw,Mora Italian,901.0,4.0,3.0
03712bfd188583696010813718ea01e1,S9r0hs4TwmswVk0yxtPUwQ,The Captain's Cabin,53.0,5.0,
03712bfd188583696010813718ea01e1,333W59XcrXZsJlnBAAx5mQ,La Piñata,432.0,4.0,2.0
03712bfd188583696010813718ea01e1,d5tOT8_NtsytYN7rtKAVNA,Lylo Swim Club,181.0,4.0,
03712bfd188583696010813718ea01e1,jy8O3n77-Jocv-T0TkDnWw,"Dapper & Stout Coffee, Cocktails and Eatery",37.0,4.0,2.0
03712bfd188583696010813718ea01e1,PQicuLOZ3uNJKn4PtayjlQ,Shake Shack Uptown Plaza - Camelback & Central,566.0,3.5,2.0
03712bfd188583696010813718ea01e1,QhCzkwMzNa6aSFnsQuFPeQ,The Womack,233.0,4.0,2.0
03712bfd188583696010813718ea01e1,tlIGkwGxik_tZ6MtJplMxQ,Don Woods' Say When,93.0,4.0,2.0
03712bfd188583696010813718ea01e1,8-_jXGGDFPFAPB4r1x-81w,The Yard,685.0,3.5,2.0
03712bfd188583696010813718ea01e1,R67i1c41zZZ3QMYDPmNClw,First Draft Book Bar,107.0,4.5,2.0
03712bfd188583696010813718ea01e1,QvaVeImmagGZ08DpDPPAAQ,Philadelphia Sandwich Company,157.0,4.0,2.0
03712bfd188583696010813718ea01e1,HkbLsY_kInj6OlTa0DLeDA,The Joy Lush Club,13.0,4.5,
03712bfd188583696010813718ea01e1,5xCeuEI7Einoi5xYsNuDCQ,Applebee's Grill + Bar,282.0,2.5,2.0
03712bfd188583696010813718ea01e1,BVJQoK-0IfwGQR7QOP2Tqw,Provision,83.0,3.5,2.0
03712bfd188583696010813718ea01e1,hGZ4cWZlHmw8ixY7Q1_FTw,Tequila Cocina + Cantina,68.0,4.0,
03712bfd188583696010813718ea01e1,JDjOobEd_Tm6Z06YRmWkbg,Charlie's - Phoenix,274.0,3.0,1.0
03712bfd188583696010813718ea01e1,atzWErG0uIvjpAvXhjPOIg,Pomeroy's,113.0,3.5,1.0
03712bfd188583696010813718ea01e1,Jm0o88tqhL0VvrJ83IZAow,HB Hanratty's,92.0,3.5,1.0
03712bfd188583696010813718ea01e1,7n432A4uq_hw_Ifepg2DKw,Solos Cafe,3.0,4.0,
03712bfd188583696010813718ea01e1,bQEKFP7fP3X5YYr5rCu9vg,Charlie's,6.0,1.5,1.0
9be3ff8f22f184a0781c655b409bfbe6,blGAmaKQwJjTrilgbYNtnw,First & Last,164.0,4.5,
9be3ff8f22f184a0781c655b409bfbe6,SlP4ZkjQVsoHU3uCDB7xmA,Little Rituals,387.0,4.5,2.0
9be3ff8f22f184a0781c655b409bfbe6,jU23PPBdHbZBjWNsMvte2Q,Rough Rider,317.0,4.0,3.0
9be3ff8f22f184a0781c655b409bfbe6,8VZaWX0cLcm_vzJNvgq-KQ,Anhelo Restaurant,194.0,4.5,3.0
9be3ff8f22f184a0781c655b409bfbe6,yNPh5SO-7wr8HPpVCDPbXQ,The Arrogant Butcher,3038.0,4.0,2.0
9be3ff8f22f184a0781c655b409bfbe6,TFJoE8R4g7M06Di-xSPAkQ,Wren & Wolf,417.0,4.0,3.0
9be3ff8f22f184a0781c655b409bfbe6,5V8O-vas5A4XGWqxsJ7GBg,The Farish House,286.0,4.5,2.0
9be3ff8f22f184a0781c655b409bfbe6,Ns20WGWn6s6niKAGIQB4UQ,Crescent Ballroom,658.0,4.0,2.0
9be3ff8f22f184a0781c655b409bfbe6,iXV2kGGyXJlKM8JKek-HNg,Centrico,478.0,4.5,2.0
9be3ff8f22f184a0781c655b409bfbe6,WsQ-TrX-6W32rzb-vBygZQ,Gracie's Tax Bar,117.0,4.5,2.0
9be3ff8f22f184a0781c655b409bfbe6,6GhcAp5drkb1AxR63kBc-A,Blanco Cocina + Cantina,385.0,4.5,2.0
9be3ff8f22f184a0781c655b409bfbe6,5pEQwYimyfp5wpeudYNahw,El Charro Hipster Bar and Cafe,265.0,4.5,2.0
9be3ff8f22f184a0781c655b409bfbe6,WZS3WagNuA-APAX1Eqp26g,Garden Bar Phoenix,50.0,5.0,
9be3ff8f22f184a0781c655b409bfbe6,Gz9SlLqxS6wnxPvgdOQNrA,Bitter & Twisted Cocktail Parlour,1566.0,4.0,2.0
9be3ff8f22f184a0781c655b409bfbe6,aKFA85Miwb96A0IAS3mRgQ,FEZ,641.0,4.0,2.0
9be3ff8f22f184a0781c655b409bfbe6,0LmDg_Y6Ht3zFqtvmLhp6g,Cornish Pasty,715.0,4.0,2.0
9be3ff8f22f184a0781c655b409bfbe6,QEBJq71ph_qtmQyCPNrwPw,Palma,324.0,4.0,2.0
9be3ff8f22f184a0781c655b409bfbe6,_WvEXsx2eZ53lTWHlIx9kg,Blue Hound,829.0,4.0,2.0
9be3ff8f22f184a0781c655b409bfbe6,or9MWJqZ45gOBtJJ_1Lsqw,Khla,74.0,4.5,2.0
9be3ff8f22f184a0781c655b409bfbe6,KvlI2QK-HZYv1dqd31eE7Q,Dust Cutter,177.0,4.0,2.0
9be3ff8f22f184a0781c655b409bfbe6,dQ9lwOM2XIeYLEARo37D1g,The Desmond Spirits and Oven,74.0,4.5,
9be3ff8f22f184a0781c655b409bfbe6,LwXbbVLJYEe7l05mH7R-vQ,Sin Muerte,80.0,4.5,
9be3ff8f22f184a0781c655b409bfbe6,EF__Y-JDG67nSULjrYxkbw,Châm Pang Lanes,106.0,4.5,2.0
9be3ff8f22f184a0781c655b409bfbe6,6SwdqYrQSASONmrgG4mBjA,Chambers on First,148.0,4.0,2.0
9be3ff8f22f184a0781c655b409bfbe6,CzpSsl32-XkNVMDrfOB7xg,Sake Haus,126.0,4.5,2.0
9be3ff8f22f184a0781c655b409bfbe6,ANstyh9R86bsdirHkCl2xg,"Snooze, an A.M. Eatery",396.0,4.5,2.0
9be3ff8f22f184a0781c655b409bfbe6,l3CB_q1MsiNG7S9h8NSe6Q,Pigtails Downtown,177.0,4.5,2.0
9be3ff8f22f184a0781c655b409bfbe6,nOMieIqxz297vPWk4tyoNA,The Rose Garden AZ,80.0,4.5,2.0
9be3ff8f22f184a0781c655b409bfbe6,cYCXD-pCivbaEXwGwZICSQ,Quartz,31.0,4.5,
9be3ff8f22f184a0781c655b409bfbe6,z8Cy6_pfwR-f3hSoFTPGdQ,Dog Haus,187.0,4.0,2.0
9be3ff8f22f184a0781c655b409bfbe6,-BxWyEIQ6wypT-37MzZizQ,Carly's Bistro,458.0,4.0,2.0
9be3ff8f22f184a0781c655b409bfbe6,qH2SNi1Px9soIB1O9uChVg,Topaz Bar & Lounge,174.0,4.5,2.0
9be3ff8f22f184a0781c655b409bfbe6,hCKkZb9QOttzEqJWkpHOmQ,Coabana,102.0,4.0,2.0
9be3ff8f22f184a0781c655b409bfbe6,EgfIDHYj8R6UFAmX6fVk4Q,Ghost Donkey,94.0,4.0,2.0
9be3ff8f22f184a0781c655b409bfbe6,ALn_0f-Usn3n0a9WBcjhhg,Hanny's,1107.0,3.5,2.0
9be3ff8f22f184a0781c655b409bfbe6,GgaSGSQpAayF9J5bBRmtnA,Miel De Agave,249.0,4.5,2.0
9be3ff8f22f184a0781c655b409bfbe6,xNulegXVfyQ7-gMNbI_8Uw,Walter Studios,20.0,4.5,
9be3ff8f22f184a0781c655b409bfbe6,yISCbKyMLWVdAnDbG5M40A,Teddy's Preserve,37.0,4.5,2.0
9be3ff8f22f184a0781c655b409bfbe6,6t98--hqg8suYkm_37re8w,SoSoBa,425.0,3.5,2.0
9be3ff8f22f184a0781c655b409bfbe6,xudgMGJvmXIljlxZmeYODg,Cobra Arcade Bar,754.0,4.0,2.0
9be3ff8f22f184a0781c655b409bfbe6,87XziwUvUxANK3gYXHB-Tw,Testal,106.0,4.5,1.0
9be3ff8f22f184a0781c655b409bfbe6,wzYMKH7sF-erwRxnsjb-qQ,Barcoa Agaveria,63.0,4.5,2.0
9be3ff8f22f184a0781c655b409bfbe6,vG4qd_XNA2pVBlYwdfA9RA,Motomoto Sushi & Izakaya,93.0,4.0,2.0
9be3ff8f22f184a0781c655b409bfbe6,FjaGfXVysSbOBnv0T41v3Q,Pemberton PHX,121.0,4.5,2.0
9be3ff8f22f184a0781c655b409bfbe6,2GdECyoT9fQa2UlKKC76Gg,Sazerac PHX,211.0,4.0,2.0
9be3ff8f22f184a0781c655b409bfbe6,0LhYg3iOF9IU2Ut8IL84TQ,MATCH Market & Bar,466.0,3.5,2.0
9be3ff8f22f184a0781c655b409bfbe6,MPdF-dDXhVyC0VZOsn0aEA,GenuWine Arizona,87.0,4.5,2.0
9be3ff8f22f184a0781c655b409bfbe6,5RqU2YARBU69d9zK6h-fXg,The Grand,407.0,3.5,2.0
9be3ff8f22f184a0781c655b409bfbe6,cQNGkOyCvnIqs78vO8SGJQ,Compass Arizona Grill,983.0,3.5,3.0
9be3ff8f22f184a0781c655b409bfbe6,BfcjudgaW1dGgCx6eQz1zA,The Wayward Taphouse,28.0,5.0,
57bfc33b0cd1895b52091365b125362c,snnblypVofvG3OKMUKWO6A,IL Bosco Pizza,160.0,4.5,2.0
57bfc33b0cd1895b52091365b125362c,aEtbXqbkf2BnwEVWQ2yjUw,Taco Chelo,712.0,4.0,2.0
57bfc33b0cd1895b52091365b125362c,5V8O-vas5A4XGWqxsJ7GBg,The Farish House,286.0,4.5,2.0
57bfc33b0cd1895b52091365b125362c,QEBJq71ph_qtmQyCPNrwPw,Palma,324.0,4.0,2.0
57bfc33b0cd1895b52091365b125362c,blGAmaKQwJjTrilgbYNtnw,First & Last,164.0,4.5,
57bfc33b0cd1895b52091365b125362c,jU23PPBdHbZBjWNsMvte2Q,Rough Rider,317.0,4.0,3.0
57bfc33b0cd1895b52091365b125362c,CzpSsl32-XkNVMDrfOB7xg,Sake Haus,126.0,4.5,2.0
57bfc33b0cd1895b52091365b125362c,or9MWJqZ45gOBtJJ_1Lsqw,Khla,74.0,4.5,2.0
57bfc33b0cd1895b52091365b125362c,BV5S9f5uqOzFau54yjZTGw,Tap That Downtown,103.0,4.0,2.0
57bfc33b0cd1895b52091365b125362c,8heRVTO6m0X6r2J809yLgA,Killer Whale Sex Club,267.0,4.0,2.0
57bfc33b0cd1895b52091365b125362c,wWDNwNb6ygJorKujOuifhA,Forno 301 Phoenix,790.0,4.5,2.0
57bfc33b0cd1895b52091365b125362c,EF__Y-JDG67nSULjrYxkbw,Châm Pang Lanes,106.0,4.5,2.0
57bfc33b0cd1895b52091365b125362c,EgfIDHYj8R6UFAmX6fVk4Q,Ghost Donkey,94.0,4.0,2.0
57bfc33b0cd1895b52091365b125362c,qH2SNi1Px9soIB1O9uChVg,Topaz Bar & Lounge,174.0,4.5,2.0
57bfc33b0cd1895b52091365b125362c,-BxWyEIQ6wypT-37MzZizQ,Carly's Bistro,458.0,4.0,2.0
57bfc33b0cd1895b52091365b125362c,naRrfGidq_AfBiBO9xTHsg,Disco Dragon,51.0,4.0,
57bfc33b0cd1895b52091365b125362c,iXV2kGGyXJlKM8JKek-HNg,Centrico,478.0,4.5,2.0
57bfc33b0cd1895b52091365b125362c,aKFA85Miwb96A0IAS3mRgQ,FEZ,641.0,4.0,2.0
57bfc33b0cd1895b52091365b125362c,2HC-er3323w2rZLsCACyEA,Pour Bastards Modern Cocktails,11.0,4.0,
57bfc33b0cd1895b52091365b125362c,xudgMGJvmXIljlxZmeYODg,Cobra Arcade Bar,754.0,4.0,2.0
57bfc33b0cd1895b52091365b125362c,LwXbbVLJYEe7l05mH7R-vQ,Sin Muerte,80.0,4.5,
57bfc33b0cd1895b52091365b125362c,6SwdqYrQSASONmrgG4mBjA,Chambers on First,148.0,4.0,2.0
57bfc33b0cd1895b52091365b125362c,2GdECyoT9fQa2UlKKC76Gg,Sazerac PHX,211.0,4.0,2.0
57bfc33b0cd1895b52091365b125362c,ueLTHUnlXhTpOB7I6Bnlfg,Kahvi Coffee and Cafe,102.0,4.0,2.0
57bfc33b0cd1895b52091365b125362c,0LmDg_Y6Ht3zFqtvmLhp6g,Cornish Pasty,715.0,4.0,2.0
57bfc33b0cd1895b52091365b125362c,GgaSGSQpAayF9J5bBRmtnA,Miel De Agave,249.0,4.5,2.0
57bfc33b0cd1895b52091365b125362c,Ns20WGWn6s6niKAGIQB4UQ,Crescent Ballroom,658.0,4.0,2.0
57bfc33b0cd1895b52091365b125362c,JtvdUCawl-oIKXU9G06Log,Jobot Coffee & Bar,231.0,4.0,2.0
57bfc33b0cd1895b52091365b125362c,FjaGfXVysSbOBnv0T41v3Q,Pemberton PHX,121.0,4.5,2.0
57bfc33b0cd1895b52091365b125362c,7OQtBIlz20VzfbcuynuzMw,From The Rooftop,141.0,3.0,2.0
57bfc33b0cd1895b52091365b125362c,yISCbKyMLWVdAnDbG5M40A,Teddy's Preserve,37.0,4.5,2.0
57bfc33b0cd1895b52091365b125362c,ASdpD0gdrOZ7dPh2RS-fJg,The Lost Leaf,341.0,4.0,1.0
57bfc33b0cd1895b52091365b125362c,ANstyh9R86bsdirHkCl2xg,"Snooze, an A.M. Eatery",396.0,4.5,2.0
57bfc33b0cd1895b52091365b125362c,nOMieIqxz297vPWk4tyoNA,The Rose Garden AZ,80.0,4.5,2.0
57bfc33b0cd1895b52091365b125362c,otyS7uiZ31Dh3wuF9UrOTg,FYPM,19.0,4.5,
57bfc33b0cd1895b52091365b125362c,wzYMKH7sF-erwRxnsjb-qQ,Barcoa Agaveria,63.0,4.5,2.0
57bfc33b0cd1895b52091365b125362c,0LhYg3iOF9IU2Ut8IL84TQ,MATCH Market & Bar,466.0,3.5,2.0
57bfc33b0cd1895b52091365b125362c,AR43nHx5vsATXmoKiJlClA,Black Magic Rum Bar,12.0,4.5,
57bfc33b0cd1895b52091365b125362c,vG4qd_XNA2pVBlYwdfA9RA,Motomoto Sushi & Izakaya,93.0,4.0,2.0
57bfc33b0cd1895b52091365b125362c,6t98--hqg8suYkm_37re8w,SoSoBa,425.0,3.5,2.0
57bfc33b0cd1895b52091365b125362c,5RqU2YARBU69d9zK6h-fXg,The Grand,407.0,3.5,2.0
57bfc33b0cd1895b52091365b125362c,7iKwFH6y-Am0J0uyWWEuJg,The Theodore,68.0,4.0,2.0
57bfc33b0cd1895b52091365b125362c,MPdF-dDXhVyC0VZOsn0aEA,GenuWine Arizona,87.0,4.5,2.0
57bfc33b0cd1895b52091365b125362c,sR9hPrIaG-J-GLcl4yaiLw,Valley Bar,481.0,3.5,2.0
57bfc33b0cd1895b52091365b125362c,PjDzo9dpk_C1t2EnzfnIIw,Luckys Indoor Outdoor,102.0,3.0,2.0
57bfc33b0cd1895b52091365b125362c,4DgJEw5oSihLcGNNz4atQA,"So Far, So Good",17.0,4.5,
57bfc33b0cd1895b52091365b125362c,L4HVXe7PxDE-UFMgyAvwjg,Carcara,120.0,3.5,2.0
57bfc33b0cd1895b52091365b125362c,vkbXai749_Aj6VqVwwBdsw,Samsara,5.0,4.0,
